date,close
1943-02-28,100.8125
1943-03-31,101.0
1943-05-31,103.0
1943-06-30,103.6875
1943-07-31,104.625
1943-08-31,104.5625
1943-09-30,104.125
1943-10-31,104.1875
1943-11-30,103.25
1943-12-31,101.75
1944-01-31,102.125
1944-02-29,103.0
1944-03-31,104.4375
1944-04-30,105.0
1944-05-31,105.375
1944-06-30,104.4375
1944-07-31,103.75
1944-08-31,103.4375
1944-09-30,103.1875
1944-10-31,103.3125
1944-11-30,103.4375
1944-12-31,103.6875
1945-01-31,104.375
1945-02-28,105.3125
1945-03-31,105.5
1945-04-30,105.125
1945-05-31,105.1875
1945-06-30,104.6875
1945-07-31,104.0
1945-08-31,103.75
1945-09-30,103.875
1945-10-31,103.75
1945-11-30,103.3125
1945-12-31,103.125
